2013-10-15 14:55:10 [INFO] [ForgeModLoader] Forge Mod Loader version 6.4.3.883 for Minecraft 1.6.4 loading
2013-10-15 14:55:10 [INFO] [ForgeModLoader] Java is Java HotSpot(TM) 64-Bit Server VM, version 1.7.0_21, running on Windows 8:amd64:6.2, installed at C:\Program Files\Java\jre7
2013-10-15 14:55:10 [FINE] [ForgeModLoader] Java classpath at launch is C:\Users\cédric\AppData\Roaming\.minecraft\libraries\net\minecraftforge\minecraftforge\9.11.0.883\minecraftforge-9.11.0.883.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\net\minecraft\launchwrapper\1.7\launchwrapper-1.7.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\org\ow2\asm\asm-all\4.1\asm-all-4.1.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\org\scala-lang\scala-library\2.10.2\scala-library-2.10.2.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\org\scala-lang\scala-compiler\2.10.2\scala-compiler-2.10.2.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\lzma\lzma\0.0.1\lzma-0.0.1.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\net\sf\jopt-simple\jopt-simple\4.5\jopt-simple-4.5.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\com\paulscode\codecjorbis\20101023\codecjorbis-20101023.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\com\paulscode\codecwav\20101023\codecwav-20101023.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\com\paulscode\libraryjavasound\20101123\libraryjavasound-20101123.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\com\paulscode\librarylwjglopenal\20100824\librarylwjglopenal-20100824.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\com\paulscode\soundsystem\20120107\soundsystem-20120107.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\argo\argo\2.25_fixed\argo-2.25_fixed.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\org\bouncycastle\bcprov-jdk15on\1.47\bcprov-jdk15on-1.47.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\com\google\guava\guava\14.0\guava-14.0.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\org\apache\commons\commons-lang3\3.1\commons-lang3-3.1.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\commons-io\commons-io\2.4\commons-io-2.4.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\net\java\jinput\jinput\2.0.5\jinput-2.0.5.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\net\java\jutils\jutils\1.0.0\jutils-1.0.0.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\com\google\code\gson\gson\2.2.2\gson-2.2.2.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\org\lwjgl\lwjgl\lwjgl\2.9.0\lwjgl-2.9.0.jar;C:\Users\cédric\AppData\Roaming\.minecraft\libraries\org\lwjgl\lwjgl\lwjgl_util\2.9.0\lwjgl_util-2.9.0.jar;C:\Users\cédric\AppData\Roaming\.minecraft\versions\1.6.4-Forge9.11.0.883\1.6.4-Forge9.11.0.883.jar
2013-10-15 14:55:10 [FINE] [ForgeModLoader] Java library path at launch is C:\Users\cédric\AppData\Roaming\.minecraft\versions\1.6.4-Forge9.11.0.883\1.6.4-Forge9.11.0.883-natives-510312070840968
2013-10-15 14:55:11 [FINE] [ForgeModLoader] Enabling runtime deobfuscation
2013-10-15 14:55:11 [FINE] [ForgeModLoader] Instantiating coremod class FMLCorePlugin
2013-10-15 14:55:11 [FINE] [ForgeModLoader] Loaded coremod FMLCorePlugin
2013-10-15 14:55:11 [FINE] [ForgeModLoader] Instantiating coremod class FMLForgePlugin
2013-10-15 14:55:11 [FINE] [ForgeModLoader] Loaded coremod FMLForgePlugin
2013-10-15 14:55:11 [FINE] [ForgeModLoader] All fundamental core mods are successfully located
2013-10-15 14:55:11 [FINE] [ForgeModLoader] Discovering coremods
2013-10-15 14:55:11 [FINEST] [ForgeModLoader] Registering transformer cpw.mods.fml.common.asm.transformers.AccessTransformer
2013-10-15 14:55:11 [INFO] [STDOUT] Loaded 40 rules from AccessTransformer config file fml_at.cfg
2013-10-15 14:55:11 [FINEST] [ForgeModLoader] Registering transformer cpw.mods.fml.common.asm.transformers.MarkerTransformer
2013-10-15 14:55:11 [FINEST] [ForgeModLoader] Registering transformer cpw.mods.fml.common.asm.transformers.SideTransformer
2013-10-15 14:55:11 [FINEST] [ForgeModLoader] Registering transformer net.minecraftforge.transformers.ForgeAccessTransformer
2013-10-15 14:55:11 [INFO] [STDOUT] Loaded 109 rules from AccessTransformer config file forge_at.cfg
2013-10-15 14:55:11 [FINEST] [ForgeModLoader] Registering transformer net.minecraftforge.transformers.EventTransformer
2013-10-15 14:55:11 [FINE] [ForgeModLoader] Running coremod plugins
2013-10-15 14:55:11 [FINE] [ForgeModLoader] Running coremod plugin FMLCorePlugin
2013-10-15 14:55:15 [FINE] [ForgeModLoader] Found a minecraft related file at C:\Users\cédric\AppData\Roaming\.minecraft\libraries\net\java\jinput\jinput\2.0.5\jinput-2.0.5.jar, examining for mod candidates
2013-10-15 14:55:15 [FINE] [ForgeModLoader] Found a minecraft related file at C:\Users\cédric\AppData\Roaming\.minecraft\libraries\net\java\jutils\jutils\1.0.0\jutils-1.0.0.jar, examining for mod candidates
2013-10-15 14:55:15 [FINE] [ForgeModLoader] Found a minecraft related file at C:\Users\cédric\AppData\Roaming\.minecraft\libraries\com\google\code\gson\gson\2.2.2\gson-2.2.2.jar, examining for mod candidates
2013-10-15 14:55:15 [FINE] [ForgeModLoader] Found a minecraft related file at C:\Users\cédric\AppData\Roaming\.minecraft\libraries\org\lwjgl\lwjgl\lwjgl\2.9.0\lwjgl-2.9.0.jar, examining for mod candidates
2013-10-15 14:55:15 [FINE] [ForgeModLoader] Found a minecraft related file at C:\Users\cédric\AppData\Roaming\.minecraft\libraries\org\lwjgl\lwjgl\lwjgl_util\2.9.0\lwjgl_util-2.9.0.jar, examining for mod candidates
2013-10-15 14:55:15 [FINE] [ForgeModLoader] Found a minecraft related file at C:\Users\cédric\AppData\Roaming\.minecraft\versions\1.6.4-Forge9.11.0.883\1.6.4-Forge9.11.0.883.jar, examining for mod candidates
2013-10-15 14:55:15 [FINE] [ForgeModLoader] Minecraft jar mods loaded successfully
2013-10-15 14:55:15 [INFO] [ForgeModLoader] Searching C:\Users\cédric\AppData\Roaming\.minecraft\mods for mods
2013-10-15 14:55:15 [FINE] [ForgeModLoader] Examining file minecraftforge-9.11.0.883.jar for potential mods
2013-10-15 14:55:15 [FINE] [ForgeModLoader] The mod container minecraftforge-9.11.0.883.jar appears to be missing an mcmod.info file
2013-10-15 14:55:15 [FINE] [ForgeModLoader] Examining file launchwrapper-1.7.jar for potential mods
2013-10-15 14:55:15 [FINE] [ForgeModLoader] The mod container launchwrapper-1.7.jar appears to be missing an mcmod.info file
2013-10-15 14:55:15 [FINE] [ForgeModLoader] Examining file asm-all-4.1.jar for potential mods
2013-10-15 14:55:15 [FINE] [ForgeModLoader] The mod container asm-all-4.1.jar appears to be missing an mcmod.info file
2013-10-15 14:55:15 [FINE] [ForgeModLoader] Examining file scala-library-2.10.2.jar for potential mods
2013-10-15 14:55:15 [FINE] [ForgeModLoader] The mod container scala-library-2.10.2.jar appears to be missing an mcmod.info file
2013-10-15 14:55:16 [INFO] [STDOUT] 
2013-10-15 14:55:16 [FINE] [ForgeModLoader] Examining file scala-compiler-2.10.2.jar for potential mods
2013-10-15 14:55:16 [FINE] [ForgeModLoader] The mod container scala-compiler-2.10.2.jar appears to be missing an mcmod.info file
2013-10-15 14:55:17 [FINE] [ForgeModLoader] Examining file lzma-0.0.1.jar for potential mods
2013-10-15 14:55:17 [FINE] [ForgeModLoader] The mod container lzma-0.0.1.jar appears to be missing an mcmod.info file
2013-10-15 14:55:17 [FINE] [ForgeModLoader] Examining file jopt-simple-4.5.jar for potential mods
2013-10-15 14:55:17 [FINE] [ForgeModLoader] The mod container jopt-simple-4.5.jar appears to be missing an mcmod.info file
2013-10-15 14:55:17 [FINE] [ForgeModLoader] Examining file codecjorbis-20101023.jar for potential mods
2013-10-15 14:55:17 [FINE] [ForgeModLoader] The mod container codecjorbis-20101023.jar appears to be missing an mcmod.info file
2013-10-15 14:55:17 [FINE] [ForgeModLoader] Examining file codecwav-20101023.jar for potential mods
2013-10-15 14:55:17 [FINE] [ForgeModLoader] The mod container codecwav-20101023.jar appears to be missing an mcmod.info file
2013-10-15 14:55:17 [FINE] [ForgeModLoader] Examining file libraryjavasound-20101123.jar for potential mods
2013-10-15 14:55:17 [FINE] [ForgeModLoader] The mod container libraryjavasound-20101123.jar appears to be missing an mcmod.info file
2013-10-15 14:55:17 [FINE] [ForgeModLoader] Examining file librarylwjglopenal-20100824.jar for potential mods
2013-10-15 14:55:17 [FINE] [ForgeModLoader] The mod container librarylwjglopenal-20100824.jar appears to be missing an mcmod.info file
2013-10-15 14:55:17 [FINE] [ForgeModLoader] Examining file soundsystem-20120107.jar for potential mods
2013-10-15 14:55:17 [FINE] [ForgeModLoader] The mod container soundsystem-20120107.jar appears to be missing an mcmod.info file
2013-10-15 14:55:17 [FINE] [ForgeModLoader] Examining file argo-2.25_fixed.jar for potential mods
2013-10-15 14:55:17 [FINE] [ForgeModLoader] The mod container argo-2.25_fixed.jar appears to be missing an mcmod.info file
2013-10-15 14:55:17 [FINE] [ForgeModLoader] Examining file bcprov-jdk15on-1.47.jar for potential mods
2013-10-15 14:55:17 [FINE] [ForgeModLoader] The mod container bcprov-jdk15on-1.47.jar appears to be missing an mcmod.info file
2013-10-15 14:55:17 [FINE] [ForgeModLoader] Examining file guava-14.0.jar for potential mods
2013-10-15 14:55:17 [FINE] [ForgeModLoader] The mod container guava-14.0.jar appears to be missing an mcmod.info file
2013-10-15 14:55:17 [FINE] [ForgeModLoader] Examining file commons-lang3-3.1.jar for potential mods
2013-10-15 14:55:17 [FINE] [ForgeModLoader] The mod container commons-lang3-3.1.jar appears to be missing an mcmod.info file
2013-10-15 14:55:17 [FINE] [ForgeModLoader] Examining file commons-io-2.4.jar for potential mods
2013-10-15 14:55:17 [FINE] [ForgeModLoader] The mod container commons-io-2.4.jar appears to be missing an mcmod.info file
2013-10-15 14:55:17 [FINE] [ForgeModLoader] Examining file jinput-2.0.5.jar for potential mods
2013-10-15 14:55:17 [FINE] [ForgeModLoader] The mod container jinput-2.0.5.jar appears to be missing an mcmod.info file
2013-10-15 14:55:17 [FINE] [ForgeModLoader] Examining file jutils-1.0.0.jar for potential mods
2013-10-15 14:55:17 [FINE] [ForgeModLoader] The mod container jutils-1.0.0.jar appears to be missing an mcmod.info file
2013-10-15 14:55:17 [FINE] [ForgeModLoader] Examining file gson-2.2.2.jar for potential mods
2013-10-15 14:55:17 [FINE] [ForgeModLoader] The mod container gson-2.2.2.jar appears to be missing an mcmod.info file
2013-10-15 14:55:17 [FINE] [ForgeModLoader] Examining file lwjgl-2.9.0.jar for potential mods
2013-10-15 14:55:17 [FINE] [ForgeModLoader] The mod container lwjgl-2.9.0.jar appears to be missing an mcmod.info file
2013-10-15 14:55:17 [FINE] [ForgeModLoader] Examining file lwjgl_util-2.9.0.jar for potential mods
2013-10-15 14:55:17 [FINE] [ForgeModLoader] The mod container lwjgl_util-2.9.0.jar appears to be missing an mcmod.info file
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Examining file 1.6.4-Forge9.11.0.883.jar for potential mods
2013-10-15 14:55:18 [FINE] [ForgeModLoader] The mod container 1.6.4-Forge9.11.0.883.jar appears to be missing an mcmod.info file
2013-10-15 14:55:18 [INFO] [ForgeModLoader] Forge Mod Loader has identified 3 mods to load
2013-10-15 14:55:18 [FINER] [ForgeModLoader] Received a system property request ''
2013-10-15 14:55:18 [FINER] [ForgeModLoader] System property request managing the state of 0 mods
2013-10-15 14:55:18 [FINE] [ForgeModLoader] After merging, found state information for 0 mods
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Reloading logging properties from C:\Users\cédric\AppData\Roaming\.minecraft\config\logging.properties
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Reloaded logging properties
2013-10-15 14:55:18 [FINE] [mcp] Mod Logging channel mcp configured at default level.
2013-10-15 14:55:18 [INFO] [mcp] Activating mod mcp
2013-10-15 14:55:18 [FINE] [FML] Mod Logging channel FML configured at default level.
2013-10-15 14:55:18 [INFO] [FML] Activating mod FML
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.storage.SaveHandler (input size 4811), found 1 patch
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.storage.SaveHandler (new size 6395)
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.storage.WorldInfo (input size 7216), found 1 patch
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.storage.WorldInfo (new size 9831)
2013-10-15 14:55:18 [FINE] [Forge] Mod Logging channel Forge configured at default level.
2013-10-15 14:55:18 [INFO] [Forge] Activating mod Forge
2013-10-15 14:55:18 [WARNING] [Forge Mod Loader] Mod Forge Mod Loader is missing a pack.mcmeta file, things may not work well
2013-10-15 14:55:18 [WARNING] [Minecraft Forge] Mod Minecraft Forge is missing a pack.mcmeta file, things may not work well
2013-10-15 14:55:18 [INFO] [Minecraft-Client] Reloading ResourceManager: Default, FMLFileResourcePack:Forge Mod Loader, FMLFileResourcePack:Minecraft Forge
2013-10-15 14:55:18 [INFO] [STDOUT] 
2013-10-15 14:55:18 [INFO] [STDOUT] SoundSystem shutting down...
2013-10-15 14:55:18 [INFO] [STDOUT]     Author: Paul Lamb, www.paulscode.com
2013-10-15 14:55:18 [INFO] [STDOUT] 
2013-10-15 14:55:18 [FINER] [ForgeModLoader] Verifying mod requirements are satisfied
2013-10-15 14:55:18 [INFO] [STDOUT] 
2013-10-15 14:55:18 [INFO] [STDOUT] Starting up SoundSystem...
2013-10-15 14:55:18 [FINER] [ForgeModLoader] All mod requirements are satisfied
2013-10-15 14:55:18 [FINER] [ForgeModLoader] Sorting mods into an ordered list
2013-10-15 14:55:18 [FINER] [ForgeModLoader] Mod sorting completed successfully
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Mod sorting data
2013-10-15 14:55:18 [FINE] [ForgeModLoader] No user mods found to sort
2013-10-15 14:55:18 [FINEST] [mcp] Sending event FMLConstructionEvent to mod mcp
2013-10-15 14:55:18 [FINEST] [mcp] Sent event FMLConstructionEvent to mod mcp
2013-10-15 14:55:18 [FINEST] [FML] Sending event FMLConstructionEvent to mod FML
2013-10-15 14:55:18 [FINEST] [FML] Sent event FMLConstructionEvent to mod FML
2013-10-15 14:55:18 [FINEST] [Forge] Sending event FMLConstructionEvent to mod Forge
2013-10-15 14:55:18 [INFO] [ForgeModLoader] Registering Forge Packet Handler
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.entity.player.EntityPlayerMP (input size 16266), found 1 patch
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.entity.player.EntityPlayerMP (new size 20976)
2013-10-15 14:55:18 [FINEST] [ForgeModLoader] Testing mod Forge to verify it accepts its own version in a remote connection
2013-10-15 14:55:18 [FINEST] [ForgeModLoader] The mod Forge accepts its own version (9.11.0.883)
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.network.packet.NetHandler (input size 4778), found 1 patch
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.network.packet.NetHandler (new size 9784)
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.network.NetServerHandler (input size 19447), found 1 patch
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.network.NetServerHandler (new size 24658)
2013-10-15 14:55:18 [INFO] [ForgeModLoader] Succeeded registering Forge Packet Handler
2013-10-15 14:55:18 [FINEST] [Forge] Sent event FMLConstructionEvent to mod Forge
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Mod signature data
2013-10-15 14:55:18 [FINE] [ForgeModLoader] 	mcp(Minecraft Coder Pack:8.09): minecraft.jar (NO VALID CERTIFICATE FOUND)
2013-10-15 14:55:18 [FINE] [ForgeModLoader] 	FML(Forge Mod Loader:6.4.3.883): minecraftforge-9.11.0.883.jar (e3c3d50c7c986df74c645c0ac54639741c90a557)
2013-10-15 14:55:18 [FINE] [ForgeModLoader] 	Forge(Minecraft Forge:9.11.0.883): minecraftforge-9.11.0.883.jar (NO VALID CERTIFICATE FOUND)
2013-10-15 14:55:18 [FINEST] [mcp] Sending event FMLPreInitializationEvent to mod mcp
2013-10-15 14:55:18 [FINEST] [mcp] Sent event FMLPreInitializationEvent to mod mcp
2013-10-15 14:55:18 [FINEST] [FML] Sending event FMLPreInitializationEvent to mod FML
2013-10-15 14:55:18 [FINEST] [FML] Sent event FMLPreInitializationEvent to mod FML
2013-10-15 14:55:18 [FINEST] [Forge] Sending event FMLPreInitializationEvent to mod Forge
2013-10-15 14:55:18 [INFO] [ForgeModLoader] Configured a dormant chunk cache size of 0
2013-10-15 14:55:18 [FINEST] [Forge] Sent event FMLPreInitializationEvent to mod Forge
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.client.renderer.entity.RenderManager (input size 8199), found 1 patch
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.client.renderer.entity.RenderManager (new size 9825)
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.client.model.ModelBase (input size 1205), found 1 patch
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.client.model.ModelBase (new size 1799)
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.client.renderer.entity.RendererLivingEntity (input size 8513), found 1 patch
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.client.renderer.entity.RendererLivingEntity (new size 11919)
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.client.model.ModelRenderer (input size 3799), found 1 patch
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.client.model.ModelRenderer (new size 4939)
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.client.model.ModelBox (input size 1836), found 1 patch
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.client.model.ModelBox (new size 2719)
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.client.model.PositionTextureVertex (input size 565), found 1 patch
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.client.model.PositionTextureVertex (new size 914)
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.client.model.TexturedQuad (input size 1246), found 1 patch
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.client.model.TexturedQuad (new size 1749)
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.entity.passive.EntitySheep (input size 5833), found 1 patch
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.entity.passive.EntitySheep (new size 7520)
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.entity.passive.EntityMooshroom (input size 1666), found 1 patch
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.entity.passive.EntityMooshroom (new size 2516)
2013-10-15 14:55:18 [INFO] [STDOUT] Initializing LWJGL OpenAL
2013-10-15 14:55:18 [INFO] [STDOUT]     (The LWJGL binding of OpenAL.  For more information, see http://www.lwjgl.org)
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.entity.passive.EntityOcelot (input size 5673), found 1 patch
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.entity.passive.EntityOcelot (new size 6765)
2013-10-15 14:55:18 [INFO] [STDOUT] OpenAL initialized.
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.client.renderer.entity.RenderSnowMan (input size 1446), found 1 patch
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.client.renderer.entity.RenderSnowMan (new size 2807)
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.client.renderer.entity.RenderBiped (input size 6055), found 1 patch
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.client.renderer.entity.RenderBiped (new size 9691)
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.entity.monster.EntitySlime (input size 5154), found 1 patch
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.entity.monster.EntitySlime (new size 6088)
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.client.renderer.entity.RenderPlayer (input size 8845), found 1 patch
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.client.renderer.entity.RenderPlayer (new size 13765)
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.entity.passive.EntityVillager (input size 14902), found 1 patch
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.entity.passive.EntityVillager (new size 17359)
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.client.renderer.entity.RenderVillager (input size 1999), found 1 patch
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.client.renderer.entity.RenderVillager (new size 3103)
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.entity.boss.EntityDragon (input size 10944), found 1 patch
2013-10-15 14:55:18 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.entity.boss.EntityDragon (new size 13165)
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.client.renderer.ItemRenderer (input size 10440), found 1 patch
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.client.renderer.ItemRenderer (new size 14324)
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.client.renderer.EntityRenderer (input size 25399), found 1 patch
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.client.renderer.EntityRenderer (new size 29186)
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.stats.StatFileWriter (input size 5475), found 1 patch
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.stats.StatFileWriter (new size 7165)
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.client.renderer.RenderGlobal (input size 35240), found 1 patch
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.client.renderer.RenderGlobal (new size 42533)
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.client.particle.EntityDiggingFX (input size 1874), found 1 patch
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.client.particle.EntityDiggingFX (new size 3018)
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.client.renderer.texture.TextureMap (input size 5347), found 1 patch
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.client.renderer.texture.TextureMap (new size 7116)
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.client.renderer.texture.TextureAtlasSprite (input size 5006), found 1 patch
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.client.renderer.texture.TextureAtlasSprite (new size 6723)
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.client.renderer.texture.Stitcher (input size 3752), found 1 patch
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.client.renderer.texture.Stitcher (new size 4847)
2013-10-15 14:55:19 [INFO] [STDOUT] 
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.client.particle.EffectRenderer (input size 4264), found 1 patch
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.client.particle.EffectRenderer (new size 5858)
2013-10-15 14:55:19 [FINEST] [mcp] Sending event FMLInitializationEvent to mod mcp
2013-10-15 14:55:19 [FINEST] [mcp] Sent event FMLInitializationEvent to mod mcp
2013-10-15 14:55:19 [FINEST] [FML] Sending event FMLInitializationEvent to mod FML
2013-10-15 14:55:19 [FINEST] [FML] Sent event FMLInitializationEvent to mod FML
2013-10-15 14:55:19 [FINEST] [Forge] Sending event FMLInitializationEvent to mod Forge
2013-10-15 14:55:19 [FINEST] [Forge] Sent event FMLInitializationEvent to mod Forge
2013-10-15 14:55:19 [FINEST] [ForgeModLoader] Attempting to deliver 0 IMC messages to mod mcp
2013-10-15 14:55:19 [FINEST] [mcp] Sending event IMCEvent to mod mcp
2013-10-15 14:55:19 [FINEST] [mcp] Sent event IMCEvent to mod mcp
2013-10-15 14:55:19 [FINEST] [ForgeModLoader] Attempting to deliver 0 IMC messages to mod FML
2013-10-15 14:55:19 [FINEST] [FML] Sending event IMCEvent to mod FML
2013-10-15 14:55:19 [FINEST] [FML] Sent event IMCEvent to mod FML
2013-10-15 14:55:19 [FINEST] [ForgeModLoader] Attempting to deliver 0 IMC messages to mod Forge
2013-10-15 14:55:19 [FINEST] [Forge] Sending event IMCEvent to mod Forge
2013-10-15 14:55:19 [FINEST] [Forge] Sent event IMCEvent to mod Forge
2013-10-15 14:55:19 [FINEST] [mcp] Sending event FMLPostInitializationEvent to mod mcp
2013-10-15 14:55:19 [FINEST] [mcp] Sent event FMLPostInitializationEvent to mod mcp
2013-10-15 14:55:19 [FINEST] [FML] Sending event FMLPostInitializationEvent to mod FML
2013-10-15 14:55:19 [FINEST] [FML] Sent event FMLPostInitializationEvent to mod FML
2013-10-15 14:55:19 [FINEST] [Forge] Sending event FMLPostInitializationEvent to mod Forge
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.biome.BiomeGenBase (input size 6248), found 1 patch
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.biome.BiomeGenBase (new size 8880)
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.feature.WorldGenTallGrass (input size 782), found 1 patch
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.feature.WorldGenTallGrass (new size 1124)
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.feature.WorldGenBigTree (input size 5987), found 1 patch
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.feature.WorldGenBigTree (new size 7940)
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Runtime patching class net.minecraft.world.gen.feature.WorldGenTrees (input size 2816), found 1 patch
2013-10-15 14:55:19 [FINE] [ForgeModLoader] Successfully applied runtime patches for net.minecraft.world.gen.feature.WorldGenTrees (new size 4364)
